timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:39:22.227063,0.3,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:23.235351,0.3,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:24.241872,0.3,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:25.256781,0.4,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:26.268632,0.4,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:27.281624,0.4,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:28.294607,1.1,138.1875,425851.3125,45,40,40,0,5304,5344,41,bg_completion
2025-12-10T08:39:29.304407,1.4,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:30.315162,0.3,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:31.323768,0.3,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:32.338948,0.5,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:33.351705,0.4,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:34.356373,0.3,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:35.366742,0.4,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:36.378690,0.4,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:37.393905,0.4,138.1875,425851.3125,45,40,40,0,5284,5324,41,bg_completion
2025-12-10T08:39:38.403503,1.1,138.1875,425851.3125,45,40,40,0,5264,5304,41,bg_completion
2025-12-10T08:39:39.411519,2.0,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:40.420371,0.4,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:41.432704,0.3,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:42.443094,0.4,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:43.451713,0.4,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:44.461621,0.4,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:45.472943,0.4,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:46.479997,0.3,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:47.487612,0.3,138.1875,425851.3125,45,40,40,0,5244,5284,41,bg_completion
2025-12-10T08:39:48.502424,1.5,138.1875,425851.3125,45,40,40,0,5224,5264,41,bg_completion
2025-12-10T08:39:49.514724,1.9,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:50.524123,0.3,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:51.534326,0.4,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:52.547245,0.4,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:53.561107,0.4,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:54.572111,0.4,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:55.583072,0.4,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:56.595440,0.3,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:57.610048,0.4,138.1875,425851.3125,45,40,40,0,5204,5244,41,bg_completion
2025-12-10T08:39:58.620002,1.3,138.1875,425851.3125,45,40,40,0,5179,5219,41,bg_completion
2025-12-10T08:39:59.631893,1.6,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:00.641727,0.3,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:01.650144,0.3,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:02.661993,0.4,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:03.670755,0.4,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:04.682944,0.4,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:05.696670,0.3,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:06.706735,0.3,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
2025-12-10T08:40:07.718805,0.4,138.1875,425851.3125,45,40,40,0,5164,5204,41,bg_completion
