timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:17:30.242289,6.2,55.015625,425776.84375,45,40,40,0,127,99,41,bg_completion
2025-12-10T08:17:31.250032,4.5,55.015625,425776.84375,45,40,40,0,126,136,41,bg_completion
2025-12-10T08:17:32.261376,0.4,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:33.275634,0.4,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:34.287093,0.4,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:35.299729,0.4,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:36.310152,0.3,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:37.320804,0.4,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:38.329724,0.4,55.015625,425776.84375,45,40,40,0,126,137,41,bg_completion
2025-12-10T08:17:39.342404,1.7,55.015625,425776.84375,45,40,40,0,111,123,41,bg_completion
2025-12-10T08:17:40.356114,3.3,55.015625,425776.84375,45,40,40,0,97,124,41,bg_completion
2025-12-10T08:17:41.364288,2.5,55.015625,425776.84375,45,40,40,0,87,127,41,bg_completion
2025-12-10T08:17:42.376632,0.5,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:43.384563,0.3,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:44.394611,0.4,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:45.406678,0.4,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:46.416471,0.3,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:47.423687,0.4,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:48.437785,0.4,55.015625,425776.84375,45,40,40,0,86,126,41,bg_completion
2025-12-10T08:17:49.448260,1.8,55.015625,425776.84375,45,40,40,0,73,113,41,bg_completion
2025-12-10T08:17:50.457443,1.5,55.015625,425776.84375,45,40,40,0,61,101,41,bg_completion
2025-12-10T08:17:51.468888,1.9,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:52.480523,0.4,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:53.492672,0.4,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:54.504489,0.4,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:55.511699,0.4,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:56.525298,0.4,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:57.534823,0.3,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:58.545294,0.3,55.015625,425776.84375,45,40,40,0,46,86,41,bg_completion
2025-12-10T08:17:59.554532,1.7,55.015625,425776.84375,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:18:00.565125,1.1,55.015625,425776.84375,45,40,40,0,21,61,41,bg_completion
2025-12-10T08:18:01.573913,1.1,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:02.586845,0.4,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:03.597149,0.4,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:04.604891,0.4,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:05.616689,0.4,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:06.626589,0.5,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:07.632987,0.3,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:08.646902,0.4,55.015625,425776.84375,45,40,40,0,6,46,41,bg_completion
2025-12-10T08:18:09.661742,1.8,55.015625,425776.84375,45,40,27,13,0,27,41,bg_completion
2025-12-10T08:18:10.674269,0.8,55.015625,425776.84375,45,40,21,19,0,21,41,bg_completion
2025-12-10T08:18:11.684710,1.3,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:12.696783,0.4,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:13.710240,0.4,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:14.719039,0.3,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:15.727503,0.4,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:16.736620,0.3,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:17.745960,0.3,55.015625,425776.84375,45,40,6,34,0,6,41,bg_completion
2025-12-10T08:18:18.760809,0.5,55.015625,425776.84375,45,40,5,35,0,5,41,bg_completion
2025-12-10T08:18:19.770727,0.7,55.03125,425776.84375,45,40,0,40,0,0,41,bg_completion
